"Plot Title: 7s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283001, SEN S/N: 1283001)","Started (LGR S/N: 1283001)","End Of File (LGR S/N: 1283001)"
1,12/13/19 02:07:57 PM,23.30,Logged,
2,12/13/19 02:07:58 PM,20.61,,
3,12/13/19 02:07:59 PM,16.22,,
4,12/13/19 02:08:00 PM,6.38,,
5,12/13/19 02:08:01 PM,-1.80,,
6,12/13/19 02:08:02 PM,-5.25,,
7,12/13/19 02:08:03 PM,-6.29,,
8,12/13/19 02:08:04 PM,-6.29,,
9,12/13/19 02:08:05 PM,-6.98,,
10,12/13/19 02:08:06 PM,-7.33,,
11,12/13/19 02:08:07 PM,-6.98,,
12,12/13/19 02:08:08 PM,-6.29,,
13,12/13/19 02:08:09 PM,-6.63,,
14,12/13/19 02:08:10 PM,-6.63,,
15,12/13/19 02:08:11 PM,-5.25,,
16,12/13/19 02:08:12 PM,-4.21,,
17,12/13/19 02:08:13 PM,-2.48,,
18,12/13/19 02:08:14 PM,1.96,,
19,12/13/19 02:08:15 PM,-12.92,,
20,12/13/19 02:08:16 PM,15.54,,
21,12/13/19 02:08:17 PM,1.28,,
22,12/13/19 02:08:18 PM,-5.59,,
23,12/13/19 02:08:19 PM,-8.72,,
24,12/13/19 02:08:20 PM,17.57,,
25,12/13/19 02:08:21 PM,17.91,,
26,12/13/19 02:08:22 PM,17.91,,
27,12/13/19 02:08:23 PM,17.91,,
28,12/13/19 02:08:24 PM,17.57,,
29,12/13/19 02:08:25 PM,17.91,,
30,12/13/19 02:08:26 PM,17.57,,
31,12/13/19 02:08:27 PM,17.91,,
32,12/13/19 02:08:28 PM,17.91,,
33,12/13/19 02:08:29 PM,17.91,,
34,12/13/19 02:08:30 PM,17.57,,
35,12/13/19 02:08:31 PM,17.91,,
36,12/13/19 02:08:32 PM,17.91,,
37,12/13/19 02:08:33 PM,17.91,,
38,12/13/19 02:08:34 PM,17.91,,
39,12/13/19 02:08:35 PM,17.57,,
40,12/13/19 02:08:36 PM,17.57,,
41,12/13/19 02:08:37 PM,17.91,,
42,12/13/19 02:08:38 PM,17.57,,
43,12/13/19 02:08:39 PM,17.57,,
44,12/13/19 02:08:40 PM,17.57,,
45,12/13/19 02:08:41 PM,17.91,,
46,12/13/19 02:08:42 PM,17.91,,
47,12/13/19 02:08:43 PM,17.91,,
48,12/13/19 02:08:44 PM,17.91,,
49,12/13/19 02:08:45 PM,17.91,,
50,12/13/19 02:08:46 PM,17.57,,
51,12/13/19 02:08:47 PM,17.91,,
52,12/13/19 02:08:48 PM,16.90,,
53,12/13/19 02:08:49 PM,16.56,,
54,12/13/19 02:08:50 PM,16.22,,
55,12/13/19 02:08:51 PM,15.88,,
56,12/13/19 02:08:52 PM,15.54,,
57,12/13/19 02:08:53 PM,15.20,,
58,12/13/19 02:08:54 PM,14.86,,
59,12/13/19 02:08:55 PM,14.19,,
60,12/13/19 02:08:56 PM,14.19,,
61,12/13/19 02:08:57 PM,13.51,,
62,12/13/19 02:08:58 PM,13.85,,
63,12/13/19 02:08:59 PM,13.85,,
64,12/13/19 02:09:00 PM,14.19,,
65,12/13/19 02:09:01 PM,13.51,,
66,12/13/19 02:09:02 PM,13.85,,
67,12/13/19 02:09:03 PM,13.85,,
68,12/13/19 02:09:04 PM,14.19,,
69,12/13/19 02:09:05 PM,13.85,,
70,12/13/19 02:09:06 PM,14.19,,
71,12/13/19 02:09:07 PM,14.19,,
72,12/13/19 02:09:08 PM,13.17,,
73,12/13/19 02:09:09 PM,13.17,,
