"Plot Title: 5l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283021, SEN S/N: 1283021)","Started (LGR S/N: 1283021)","End Of File (LGR S/N: 1283021)"
1,12/13/19 11:41:33 AM,14.53,Logged,
2,12/13/19 11:41:34 AM,14.19,,
3,12/13/19 11:41:35 AM,14.19,,
4,12/13/19 11:41:36 AM,14.19,,
5,12/13/19 11:41:37 AM,14.19,,
6,12/13/19 11:41:38 AM,14.19,,
7,12/13/19 11:41:39 AM,14.19,,
8,12/13/19 11:41:40 AM,14.19,,
9,12/13/19 11:41:41 AM,14.19,,
10,12/13/19 11:41:42 AM,14.19,,
11,12/13/19 11:41:43 AM,14.19,,
12,12/13/19 11:41:44 AM,14.19,,
13,12/13/19 11:41:45 AM,14.19,,
14,12/13/19 11:41:46 AM,14.19,,
15,12/13/19 11:41:47 AM,14.19,,
16,12/13/19 11:41:48 AM,13.85,,
17,12/13/19 11:41:49 AM,14.19,,
18,12/13/19 11:41:50 AM,14.19,,
19,12/13/19 11:41:51 AM,13.85,,
20,12/13/19 11:41:52 AM,13.85,,
21,12/13/19 11:41:53 AM,13.85,,
22,12/13/19 11:41:54 AM,13.85,,
23,12/13/19 11:41:55 AM,13.85,,
24,12/13/19 11:41:56 AM,13.85,,
25,12/13/19 11:41:57 AM,13.85,,
26,12/13/19 11:41:58 AM,13.85,,
27,12/13/19 11:41:59 AM,13.85,,
28,12/13/19 11:42:00 AM,13.51,,
29,12/13/19 11:42:01 AM,13.51,,
30,12/13/19 11:42:02 AM,13.51,,
31,12/13/19 11:42:03 AM,13.85,,
32,12/13/19 11:42:04 AM,13.51,,
33,12/13/19 11:42:05 AM,13.51,,
34,12/13/19 11:42:06 AM,13.51,,
35,12/13/19 11:42:07 AM,13.51,,
36,12/13/19 11:42:08 AM,13.51,,
37,12/13/19 11:42:09 AM,13.51,,
38,12/13/19 11:42:10 AM,13.51,,
39,12/13/19 11:42:11 AM,13.51,,
40,12/13/19 11:42:12 AM,13.51,,
41,12/13/19 11:42:13 AM,13.51,,
42,12/13/19 11:42:14 AM,13.51,,
43,12/13/19 11:42:15 AM,13.51,,
44,12/13/19 11:42:16 AM,13.51,,
45,12/13/19 11:42:17 AM,13.51,,
46,12/13/19 11:42:18 AM,13.51,,
47,12/13/19 11:42:19 AM,13.51,,
48,12/13/19 11:42:20 AM,13.51,,
49,12/13/19 11:42:21 AM,13.51,,
50,12/13/19 11:42:22 AM,13.51,,
51,12/13/19 11:42:23 AM,13.51,,
52,12/13/19 11:42:24 AM,13.51,,
53,12/13/19 11:42:25 AM,13.51,,
54,12/13/19 11:42:26 AM,13.51,,
55,12/13/19 11:42:27 AM,13.51,,
56,12/13/19 11:42:28 AM,13.51,,
57,12/13/19 11:42:29 AM,13.85,,
58,12/13/19 11:42:30 AM,13.51,,
59,12/13/19 11:42:31 AM,13.85,,
60,12/13/19 11:42:32 AM,13.51,,
61,12/13/19 11:42:33 AM,13.51,,
62,12/13/19 11:42:34 AM,13.51,,
63,12/13/19 11:42:35 AM,13.85,,
64,12/13/19 11:42:36 AM,13.85,,
65,12/13/19 11:42:37 AM,13.85,,
66,12/13/19 11:42:38 AM,14.19,,
