"Plot Title: 9s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283014, SEN S/N: 1283014)","Started (LGR S/N: 1283014)","End Of File (LGR S/N: 1283014)"
1,12/13/19 02:10:16 PM,31.34,Logged,
2,12/13/19 02:10:17 PM,19.60,,
3,12/13/19 02:10:18 PM,10.80,,
4,12/13/19 02:10:19 PM,15.54,,
5,12/13/19 02:10:20 PM,15.20,,
6,12/13/19 02:10:21 PM,14.53,,
7,12/13/19 02:10:22 PM,13.51,,
8,12/13/19 02:10:23 PM,14.19,,
9,12/13/19 02:10:24 PM,14.19,,
10,12/13/19 02:10:25 PM,14.19,,
11,12/13/19 02:10:26 PM,14.19,,
12,12/13/19 02:10:27 PM,14.19,,
13,12/13/19 02:10:28 PM,14.19,,
14,12/13/19 02:10:29 PM,14.19,,
15,12/13/19 02:10:30 PM,14.53,,
16,12/13/19 02:10:31 PM,14.53,,
17,12/13/19 02:10:32 PM,14.53,,
18,12/13/19 02:10:33 PM,14.19,,
19,12/13/19 02:10:34 PM,14.53,,
20,12/13/19 02:10:35 PM,14.53,,
21,12/13/19 02:10:36 PM,14.86,,
22,12/13/19 02:10:37 PM,14.53,,
23,12/13/19 02:10:38 PM,14.19,,
24,12/13/19 02:10:39 PM,14.53,,
25,12/13/19 02:10:40 PM,14.53,,
26,12/13/19 02:10:41 PM,14.19,,
27,12/13/19 02:10:42 PM,14.19,,
28,12/13/19 02:10:43 PM,13.85,,
29,12/13/19 02:10:44 PM,13.51,,
30,12/13/19 02:10:45 PM,13.51,,
31,12/13/19 02:10:46 PM,13.51,,
32,12/13/19 02:10:47 PM,13.51,,
33,12/13/19 02:10:48 PM,13.17,,
34,12/13/19 02:10:49 PM,13.17,,
35,12/13/19 02:10:50 PM,12.83,,
36,12/13/19 02:10:51 PM,12.83,,
37,12/13/19 02:10:52 PM,12.83,,
38,12/13/19 02:10:53 PM,12.83,,
39,12/13/19 02:10:54 PM,13.17,,
40,12/13/19 02:10:55 PM,12.83,,
41,12/13/19 02:10:56 PM,12.83,,
42,12/13/19 02:10:57 PM,12.83,,
43,12/13/19 02:10:58 PM,12.83,,
44,12/13/19 02:10:59 PM,12.83,,
45,12/13/19 02:11:00 PM,12.83,,
46,12/13/19 02:11:01 PM,13.17,,
47,12/13/19 02:11:02 PM,12.83,,
48,12/13/19 02:11:03 PM,12.83,,
49,12/13/19 02:11:04 PM,12.83,,
50,12/13/19 02:11:05 PM,12.49,,
51,12/13/19 02:11:06 PM,12.83,,
52,12/13/19 02:11:07 PM,12.49,,
53,12/13/19 02:11:08 PM,12.83,,
54,12/13/19 02:11:09 PM,12.83,,
55,12/13/19 02:11:10 PM,12.83,,
56,12/13/19 02:11:11 PM,12.83,,
57,12/13/19 02:11:12 PM,12.83,,
58,12/13/19 02:11:13 PM,12.83,,
59,12/13/19 02:11:14 PM,12.83,,
60,12/13/19 02:11:15 PM,12.49,,
61,12/13/19 02:11:16 PM,12.49,,
62,12/13/19 02:11:17 PM,12.49,,
63,12/13/19 02:11:18 PM,12.49,,
64,12/13/19 02:11:19 PM,12.49,,
65,12/13/19 02:11:20 PM,12.49,,
66,12/13/19 02:11:21 PM,12.49,,
67,12/13/19 02:11:22 PM,12.15,,
68,12/13/19 02:11:23 PM,12.15,,
69,12/13/19 02:11:24 PM,12.49,,
70,12/13/19 02:11:25 PM,12.15,,
71,12/13/19 02:11:26 PM,12.15,,
72,12/13/19 02:11:27 PM,12.15,,
73,12/13/19 02:11:28 PM,12.15,,
74,12/13/19 02:11:29 PM,11.81,,
75,12/13/19 02:11:30 PM,11.81,,
76,12/13/19 02:11:31 PM,11.81,,
77,12/13/19 02:11:32 PM,11.81,,
78,12/13/19 02:11:33 PM,11.81,,
79,12/13/19 02:11:34 PM,11.81,,
80,12/13/19 02:11:35 PM,11.81,,
81,12/13/19 02:11:36 PM,11.81,,
82,12/13/19 02:11:37 PM,11.81,,
83,12/13/19 02:11:38 PM,11.47,,
84,12/13/19 02:11:39 PM,11.47,,
85,12/13/19 02:11:40 PM,11.47,,
86,12/13/19 02:11:41 PM,11.47,,
87,12/13/19 02:11:42 PM,11.47,,
88,12/13/19 02:11:43 PM,11.47,,
89,12/13/19 02:11:44 PM,11.47,,
90,12/13/19 02:11:45 PM,11.47,,
91,12/13/19 02:11:46 PM,11.47,,
92,12/13/19 02:11:47 PM,11.47,,
93,12/13/19 02:11:48 PM,11.47,,
94,12/13/19 02:11:49 PM,11.47,,
95,12/13/19 02:11:50 PM,11.47,,
96,12/13/19 02:11:51 PM,11.47,,
97,12/13/19 02:11:52 PM,11.47,,
98,12/13/19 02:11:53 PM,11.47,,
99,12/13/19 02:11:54 PM,11.47,,
100,12/13/19 02:11:55 PM,11.47,,
101,12/13/19 02:11:56 PM,11.14,,
102,12/13/19 02:11:57 PM,11.14,,
103,12/13/19 02:11:58 PM,11.47,,
104,12/13/19 02:11:59 PM,11.14,,
105,12/13/19 02:12:00 PM,11.14,,
106,12/13/19 02:12:01 PM,11.14,,
107,12/13/19 02:12:02 PM,11.14,,
108,12/13/19 02:12:03 PM,11.14,,
109,12/13/19 02:12:04 PM,11.14,,
110,12/13/19 02:12:05 PM,11.14,,
111,12/13/19 02:12:06 PM,11.14,,
112,12/13/19 02:12:07 PM,11.14,,
113,12/13/19 02:12:08 PM,11.14,,
114,12/13/19 02:12:09 PM,11.14,,
115,12/13/19 02:12:10 PM,11.14,,
116,12/13/19 02:12:11 PM,11.14,,
117,12/13/19 02:12:12 PM,11.14,,
118,12/13/19 02:12:13 PM,10.80,,
119,12/13/19 02:12:14 PM,10.80,,
120,12/13/19 02:12:15 PM,10.80,,
121,12/13/19 02:12:16 PM,10.80,,
122,12/13/19 02:12:17 PM,10.80,,
123,12/13/19 02:12:18 PM,10.80,,
124,12/13/19 02:12:19 PM,10.80,,
125,12/13/19 02:12:20 PM,10.80,,
126,12/13/19 02:12:21 PM,10.80,,
127,12/13/19 02:12:22 PM,10.80,,
128,12/13/19 02:12:23 PM,10.80,,
129,12/13/19 02:12:24 PM,10.80,,
130,12/13/19 02:12:25 PM,10.80,,
131,12/13/19 02:12:26 PM,10.80,,
132,12/13/19 02:12:27 PM,10.80,,
133,12/13/19 02:12:28 PM,10.80,,
134,12/13/19 02:12:29 PM,11.14,,
135,12/13/19 02:12:30 PM,10.80,,
136,12/13/19 02:12:31 PM,11.14,,
137,12/13/19 02:12:32 PM,10.80,,
138,12/13/19 02:12:33 PM,10.80,,
139,12/13/19 02:12:34 PM,11.14,,
140,12/13/19 02:12:35 PM,10.80,,
141,12/13/19 02:12:36 PM,10.80,,
142,12/13/19 02:12:37 PM,10.80,,
143,12/13/19 02:12:38 PM,10.80,,
144,12/13/19 02:12:39 PM,10.80,,
145,12/13/19 02:12:40 PM,10.80,,
146,12/13/19 02:12:41 PM,10.80,,
147,12/13/19 02:12:42 PM,10.80,,
148,12/13/19 02:12:43 PM,10.80,,
149,12/13/19 02:12:44 PM,10.80,,
150,12/13/19 02:12:45 PM,10.80,,
151,12/13/19 02:12:46 PM,10.80,,
152,12/13/19 02:12:47 PM,10.80,,
153,12/13/19 02:12:48 PM,10.80,,
154,12/13/19 02:12:49 PM,10.80,,
155,12/13/19 02:12:50 PM,10.80,,
156,12/13/19 02:12:51 PM,10.80,,
157,12/13/19 02:12:52 PM,10.80,,
158,12/13/19 02:12:53 PM,10.80,,
159,12/13/19 02:12:54 PM,10.80,,
160,12/13/19 02:12:55 PM,10.80,,
161,12/13/19 02:12:56 PM,10.80,,
162,12/13/19 02:12:57 PM,10.80,,
163,12/13/19 02:12:58 PM,10.80,,
164,12/13/19 02:12:59 PM,10.80,,
165,12/13/19 02:13:00 PM,10.80,,
166,12/13/19 02:13:01 PM,10.80,,
167,12/13/19 02:13:02 PM,10.80,,
168,12/13/19 02:13:03 PM,10.80,,
169,12/13/19 02:13:04 PM,10.80,,
170,12/13/19 02:13:05 PM,10.80,,
171,12/13/19 02:13:06 PM,10.80,,
172,12/13/19 02:13:07 PM,10.80,,
173,12/13/19 02:13:08 PM,10.80,,
174,12/13/19 02:13:09 PM,10.80,,
175,12/13/19 02:13:10 PM,10.80,,
176,12/13/19 02:13:11 PM,10.80,,
177,12/13/19 02:13:12 PM,10.80,,
178,12/13/19 02:13:13 PM,10.80,,
179,12/13/19 02:13:14 PM,10.80,,
180,12/13/19 02:13:15 PM,10.80,,
181,12/13/19 02:13:16 PM,10.80,,
182,12/13/19 02:13:17 PM,10.80,,
183,12/13/19 02:13:18 PM,10.80,,
184,12/13/19 02:13:19 PM,10.80,,
185,12/13/19 02:13:20 PM,10.80,,
186,12/13/19 02:13:21 PM,10.80,,
187,12/13/19 02:13:22 PM,10.80,,
188,12/13/19 02:13:23 PM,10.80,,
189,12/13/19 02:13:24 PM,10.80,,
190,12/13/19 02:13:25 PM,10.80,,
191,12/13/19 02:13:26 PM,10.80,,
192,12/13/19 02:13:27 PM,10.80,,
193,12/13/19 02:13:28 PM,10.80,,
194,12/13/19 02:13:29 PM,10.80,,
195,12/13/19 02:13:30 PM,10.80,,
196,12/13/19 02:13:31 PM,10.80,,
197,12/13/19 02:13:32 PM,10.80,,
198,12/13/19 02:13:33 PM,10.80,,
199,12/13/19 02:13:34 PM,10.80,,
200,12/13/19 02:13:35 PM,10.80,,
201,12/13/19 02:13:36 PM,10.80,,
202,12/13/19 02:13:37 PM,10.80,,
203,12/13/19 02:13:38 PM,10.80,,
204,12/13/19 02:13:39 PM,10.80,,
205,12/13/19 02:13:40 PM,10.80,,
206,12/13/19 02:13:41 PM,10.80,,
207,12/13/19 02:13:42 PM,10.80,,
208,12/13/19 02:13:43 PM,10.80,,
209,12/13/19 02:13:44 PM,10.80,,
210,12/13/19 02:13:45 PM,10.80,,
211,12/13/19 02:13:46 PM,10.80,,
212,12/13/19 02:13:47 PM,10.80,,
213,12/13/19 02:13:48 PM,10.80,,
214,12/13/19 02:13:49 PM,10.80,,
215,12/13/19 02:13:50 PM,10.80,,
216,12/13/19 02:13:51 PM,10.80,,
217,12/13/19 02:13:52 PM,10.80,,
218,12/13/19 02:13:53 PM,10.80,,
219,12/13/19 02:13:54 PM,10.80,,
220,12/13/19 02:13:55 PM,10.80,,
221,12/13/19 02:13:56 PM,10.80,,
222,12/13/19 02:13:57 PM,10.80,,
223,12/13/19 02:13:58 PM,10.80,,
224,12/13/19 02:13:59 PM,10.80,,
