"Plot Title: 25l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283011, SEN S/N: 1283011)","Started (LGR S/N: 1283011)","End Of File (LGR S/N: 1283011)"
1,12/13/19 12:09:32 PM,16.56,Logged,
2,12/13/19 12:09:33 PM,16.22,,
3,12/13/19 12:09:34 PM,16.22,,
4,12/13/19 12:09:35 PM,16.22,,
5,12/13/19 12:09:36 PM,16.22,,
6,12/13/19 12:09:37 PM,16.22,,
7,12/13/19 12:09:38 PM,16.22,,
8,12/13/19 12:09:39 PM,15.88,,
9,12/13/19 12:09:40 PM,15.88,,
10,12/13/19 12:09:41 PM,15.20,,
11,12/13/19 12:09:42 PM,15.20,,
12,12/13/19 12:09:43 PM,15.88,,
13,12/13/19 12:09:44 PM,15.88,,
14,12/13/19 12:09:45 PM,15.54,,
15,12/13/19 12:09:46 PM,15.54,,
16,12/13/19 12:09:47 PM,15.54,,
17,12/13/19 12:09:48 PM,15.54,,
18,12/13/19 12:09:49 PM,15.54,,
19,12/13/19 12:09:50 PM,15.54,,
20,12/13/19 12:09:51 PM,15.20,,
21,12/13/19 12:09:52 PM,15.54,,
22,12/13/19 12:09:53 PM,15.20,,
23,12/13/19 12:09:54 PM,15.20,,
24,12/13/19 12:09:55 PM,14.86,,
25,12/13/19 12:09:56 PM,15.20,,
26,12/13/19 12:09:57 PM,14.86,,
27,12/13/19 12:09:58 PM,14.86,,
28,12/13/19 12:09:59 PM,14.53,,
29,12/13/19 12:10:00 PM,15.20,,
30,12/13/19 12:10:01 PM,15.20,,
31,12/13/19 12:10:02 PM,14.86,,
32,12/13/19 12:10:03 PM,14.53,,
33,12/13/19 12:10:04 PM,14.86,,
34,12/13/19 12:10:05 PM,14.53,,
35,12/13/19 12:10:06 PM,14.53,,
36,12/13/19 12:10:07 PM,14.53,,
37,12/13/19 12:10:08 PM,14.53,,
38,12/13/19 12:10:09 PM,14.53,,
39,12/13/19 12:10:10 PM,14.53,,
40,12/13/19 12:10:11 PM,14.53,,
41,12/13/19 12:10:12 PM,14.53,,
42,12/13/19 12:10:13 PM,14.53,,
43,12/13/19 12:10:14 PM,14.53,,
44,12/13/19 12:10:15 PM,14.53,,
45,12/13/19 12:10:16 PM,14.53,,
46,12/13/19 12:10:17 PM,14.53,,
47,12/13/19 12:10:18 PM,14.19,,
48,12/13/19 12:10:19 PM,14.19,,
49,12/13/19 12:10:20 PM,14.53,,
50,12/13/19 12:10:21 PM,14.19,,
51,12/13/19 12:10:22 PM,14.19,,
52,12/13/19 12:10:23 PM,14.19,,
53,12/13/19 12:10:24 PM,14.19,,
54,12/13/19 12:10:25 PM,14.19,,
55,12/13/19 12:10:26 PM,14.19,,
56,12/13/19 12:10:27 PM,13.85,,
57,12/13/19 12:10:28 PM,14.19,,
58,12/13/19 12:10:29 PM,13.85,,
59,12/13/19 12:10:30 PM,13.85,,
60,12/13/19 12:10:31 PM,13.85,,
61,12/13/19 12:10:32 PM,13.85,,
62,12/13/19 12:10:33 PM,13.85,,
63,12/13/19 12:10:34 PM,13.85,,
64,12/13/19 12:10:35 PM,13.85,,
65,12/13/19 12:10:36 PM,13.85,,
66,12/13/19 12:10:37 PM,13.85,,
67,12/13/19 12:10:38 PM,13.85,,
68,12/13/19 12:10:39 PM,13.85,,
69,12/13/19 12:10:40 PM,14.19,,
70,12/13/19 12:10:41 PM,13.85,,
71,12/13/19 12:10:42 PM,13.85,,
72,12/13/19 12:10:43 PM,14.19,,
73,12/13/19 12:10:44 PM,13.85,,
74,12/13/19 12:10:45 PM,13.85,,
75,12/13/19 12:10:46 PM,13.85,,
76,12/13/19 12:10:47 PM,14.53,,
77,12/13/19 12:10:48 PM,13.85,,
78,12/13/19 12:10:49 PM,13.51,,
79,12/13/19 12:10:50 PM,13.85,,
80,12/13/19 12:10:51 PM,13.85,,
81,12/13/19 12:10:52 PM,13.85,,
82,12/13/19 12:10:53 PM,14.19,,
83,12/13/19 12:10:54 PM,13.85,,
84,12/13/19 12:10:55 PM,13.85,,
85,12/13/19 12:10:56 PM,13.85,,
86,12/13/19 12:10:57 PM,13.85,,
87,12/13/19 12:10:58 PM,14.19,,
88,12/13/19 12:10:59 PM,14.19,,
89,12/13/19 12:11:00 PM,13.85,,
90,12/13/19 12:11:01 PM,14.53,,
91,12/13/19 12:11:02 PM,14.19,,
92,12/13/19 12:11:03 PM,13.51,,
93,12/13/19 12:11:04 PM,13.85,,
94,12/13/19 12:11:05 PM,14.53,,
95,12/13/19 12:11:06 PM,13.85,,
96,12/13/19 12:11:07 PM,13.85,,
97,12/13/19 12:11:08 PM,13.85,,
98,12/13/19 12:11:09 PM,13.85,,
99,12/13/19 12:11:10 PM,13.85,,
100,12/13/19 12:11:11 PM,13.85,,
101,12/13/19 12:11:12 PM,13.85,,
102,12/13/19 12:11:13 PM,13.85,,
103,12/13/19 12:11:14 PM,13.85,,
104,12/13/19 12:11:15 PM,14.53,,
105,12/13/19 12:11:16 PM,12.49,,
106,12/13/19 12:11:17 PM,13.17,,
107,12/13/19 12:11:18 PM,13.51,,
108,12/13/19 12:11:19 PM,13.51,,
109,12/13/19 12:11:20 PM,13.85,,
110,12/13/19 12:11:21 PM,13.85,,
111,12/13/19 12:11:22 PM,13.51,,
112,12/13/19 12:11:23 PM,13.51,,
113,12/13/19 12:11:24 PM,13.85,,
114,12/13/19 12:11:25 PM,14.19,,
115,12/13/19 12:11:26 PM,14.53,,
116,12/13/19 12:11:27 PM,14.53,,
117,12/13/19 12:11:28 PM,14.19,,
118,12/13/19 12:11:29 PM,14.19,,
119,12/13/19 12:11:30 PM,14.19,,
120,12/13/19 12:11:31 PM,14.19,,
121,12/13/19 12:11:32 PM,13.85,,
122,12/13/19 12:11:33 PM,13.85,,
123,12/13/19 12:11:34 PM,14.19,,
124,12/13/19 12:11:35 PM,13.51,,
125,12/13/19 12:11:36 PM,13.85,,
126,12/13/19 12:11:37 PM,13.85,,
127,12/13/19 12:11:38 PM,13.85,,
128,12/13/19 12:11:39 PM,13.85,,
129,12/13/19 12:11:40 PM,13.85,,
130,12/13/19 12:11:41 PM,13.51,,
131,12/13/19 12:11:42 PM,13.51,,
132,12/13/19 12:11:43 PM,13.51,,
133,12/13/19 12:11:44 PM,13.51,,
134,12/13/19 12:11:45 PM,13.51,,
135,12/13/19 12:11:46 PM,13.17,,
136,12/13/19 12:11:47 PM,13.17,,
137,12/13/19 12:11:48 PM,13.17,,
138,12/13/19 12:11:49 PM,13.17,,
139,12/13/19 12:11:50 PM,13.17,,
140,12/13/19 12:11:51 PM,13.17,,
141,12/13/19 12:11:52 PM,12.83,,
142,12/13/19 12:11:53 PM,12.83,,
143,12/13/19 12:11:54 PM,12.83,,
144,12/13/19 12:11:55 PM,12.83,,
145,12/13/19 12:11:56 PM,12.83,,
146,12/13/19 12:11:57 PM,12.83,,
147,12/13/19 12:11:58 PM,12.83,,
148,12/13/19 12:11:59 PM,12.83,,
149,12/13/19 12:12:00 PM,12.83,,
150,12/13/19 12:12:01 PM,12.83,,
151,12/13/19 12:12:02 PM,12.83,,
152,12/13/19 12:12:03 PM,12.83,,
153,12/13/19 12:12:04 PM,12.49,,
154,12/13/19 12:12:05 PM,12.49,,
155,12/13/19 12:12:06 PM,12.15,,
156,12/13/19 12:12:07 PM,12.15,,
157,12/13/19 12:12:08 PM,11.81,,
158,12/13/19 12:12:09 PM,12.15,,
159,12/13/19 12:12:10 PM,11.81,,
160,12/13/19 12:12:11 PM,11.81,,
161,12/13/19 12:12:12 PM,11.81,,
162,12/13/19 12:12:13 PM,11.81,,
163,12/13/19 12:12:14 PM,11.81,,
164,12/13/19 12:12:15 PM,11.81,,
165,12/13/19 12:12:16 PM,11.81,,
166,12/13/19 12:12:17 PM,11.81,,
167,12/13/19 12:12:18 PM,11.81,,
168,12/13/19 12:12:19 PM,11.81,,
169,12/13/19 12:12:20 PM,11.81,,
170,12/13/19 12:12:21 PM,11.81,,
171,12/13/19 12:12:22 PM,11.81,,
172,12/13/19 12:12:23 PM,11.81,,
173,12/13/19 12:12:24 PM,11.81,,
174,12/13/19 12:12:25 PM,11.81,,
175,12/13/19 12:12:26 PM,11.81,,
