"Plot Title: 8s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283012, SEN S/N: 1283012)","Started (LGR S/N: 1283012)","End Of File (LGR S/N: 1283012)"
1,12/13/19 01:57:21 PM,19.93,Logged,
2,12/13/19 01:57:22 PM,19.93,,
3,12/13/19 01:57:23 PM,19.93,,
4,12/13/19 01:57:24 PM,19.60,,
5,12/13/19 01:57:25 PM,19.26,,
6,12/13/19 01:57:26 PM,17.23,,
7,12/13/19 01:57:27 PM,16.90,,
8,12/13/19 01:57:28 PM,16.56,,
9,12/13/19 01:57:29 PM,16.22,,
10,12/13/19 01:57:30 PM,16.22,,
11,12/13/19 01:57:31 PM,15.88,,
12,12/13/19 01:57:32 PM,15.88,,
13,12/13/19 01:57:33 PM,15.54,,
14,12/13/19 01:57:34 PM,15.54,,
15,12/13/19 01:57:35 PM,15.54,,
16,12/13/19 01:57:36 PM,15.20,,
17,12/13/19 01:57:37 PM,15.20,,
18,12/13/19 01:57:38 PM,15.20,,
19,12/13/19 01:57:39 PM,15.20,,
20,12/13/19 01:57:40 PM,15.20,,
21,12/13/19 01:57:41 PM,15.20,,
22,12/13/19 01:57:42 PM,15.20,,
23,12/13/19 01:57:43 PM,14.86,,
24,12/13/19 01:57:44 PM,14.86,,
25,12/13/19 01:57:45 PM,14.86,,
26,12/13/19 01:57:46 PM,14.86,,
27,12/13/19 01:57:47 PM,14.53,,
28,12/13/19 01:57:48 PM,14.53,,
29,12/13/19 01:57:49 PM,14.53,,
30,12/13/19 01:57:50 PM,14.53,,
31,12/13/19 01:57:51 PM,14.53,,
32,12/13/19 01:57:52 PM,14.19,,
33,12/13/19 01:57:53 PM,14.53,,
34,12/13/19 01:57:54 PM,14.19,,
35,12/13/19 01:57:55 PM,14.19,,
36,12/13/19 01:57:56 PM,14.19,,
37,12/13/19 01:57:57 PM,14.19,,
38,12/13/19 01:57:58 PM,14.19,,
39,12/13/19 01:57:59 PM,14.19,,
40,12/13/19 01:58:00 PM,14.19,,
41,12/13/19 01:58:01 PM,14.19,,
42,12/13/19 01:58:02 PM,13.85,,
43,12/13/19 01:58:03 PM,13.85,,
44,12/13/19 01:58:04 PM,14.19,,
45,12/13/19 01:58:05 PM,13.85,,
46,12/13/19 01:58:06 PM,13.85,,
47,12/13/19 01:58:07 PM,13.85,,
48,12/13/19 01:58:08 PM,13.85,,
49,12/13/19 01:58:09 PM,13.85,,
50,12/13/19 01:58:10 PM,13.85,,
51,12/13/19 01:58:11 PM,13.85,,
52,12/13/19 01:58:12 PM,13.85,,
53,12/13/19 01:58:13 PM,13.85,,
54,12/13/19 01:58:14 PM,13.85,,
55,12/13/19 01:58:15 PM,13.85,,
56,12/13/19 01:58:16 PM,13.85,,
57,12/13/19 01:58:17 PM,14.19,,
58,12/13/19 01:58:18 PM,12.83,,
59,12/13/19 01:58:19 PM,14.19,,
60,12/13/19 01:58:20 PM,14.86,,
61,12/13/19 01:58:21 PM,14.53,,
62,12/13/19 01:58:22 PM,14.86,,
63,12/13/19 01:58:23 PM,14.86,,
64,12/13/19 01:58:24 PM,15.20,,
65,12/13/19 01:58:25 PM,15.20,,
66,12/13/19 01:58:26 PM,15.54,,
67,12/13/19 01:58:27 PM,15.54,,
68,12/13/19 01:58:28 PM,15.88,,
69,12/13/19 01:58:29 PM,15.88,,
70,12/13/19 01:58:30 PM,16.22,,
71,12/13/19 01:58:31 PM,16.22,,
72,12/13/19 01:58:32 PM,16.22,,
73,12/13/19 01:58:33 PM,16.56,,
74,12/13/19 01:58:34 PM,16.56,,
75,12/13/19 01:58:35 PM,16.56,,
76,12/13/19 01:58:36 PM,16.56,,
77,12/13/19 01:58:37 PM,16.56,,
78,12/13/19 01:58:38 PM,16.56,,
79,12/13/19 01:58:39 PM,16.56,,
80,12/13/19 01:58:40 PM,16.56,,
81,12/13/19 01:58:41 PM,16.56,,
82,12/13/19 01:58:42 PM,16.56,,
83,12/13/19 01:58:43 PM,16.90,,
84,12/13/19 01:58:44 PM,16.90,,
85,12/13/19 01:58:45 PM,16.90,,
86,12/13/19 01:58:46 PM,16.90,,
87,12/13/19 01:58:47 PM,17.23,,
88,12/13/19 01:58:48 PM,17.23,,
89,12/13/19 01:58:49 PM,17.23,,
90,12/13/19 01:58:50 PM,17.23,,
91,12/13/19 01:58:51 PM,17.23,,
92,12/13/19 01:58:52 PM,17.23,,
93,12/13/19 01:58:53 PM,17.57,,
94,12/13/19 01:58:54 PM,17.57,,
95,12/13/19 01:58:55 PM,17.57,,
96,12/13/19 01:58:56 PM,17.57,,
97,12/13/19 01:58:57 PM,17.57,,
98,12/13/19 01:58:58 PM,17.57,,
99,12/13/19 01:58:59 PM,17.57,,
100,12/13/19 01:59:00 PM,17.57,,
101,12/13/19 01:59:01 PM,17.57,,
102,12/13/19 01:59:02 PM,17.57,,
103,12/13/19 01:59:03 PM,17.57,,
104,12/13/19 01:59:04 PM,17.57,,
105,12/13/19 01:59:05 PM,17.57,,
106,12/13/19 01:59:06 PM,17.57,,
107,12/13/19 01:59:07 PM,17.57,,
108,12/13/19 01:59:08 PM,17.57,,
109,12/13/19 01:59:09 PM,17.57,,
110,12/13/19 01:59:10 PM,17.57,,
111,12/13/19 01:59:11 PM,17.57,,
112,12/13/19 01:59:12 PM,17.91,,
113,12/13/19 01:59:13 PM,17.91,,
114,12/13/19 01:59:14 PM,17.91,,
115,12/13/19 01:59:15 PM,17.57,,
116,12/13/19 01:59:16 PM,17.91,,
117,12/13/19 01:59:17 PM,17.91,,
118,12/13/19 01:59:18 PM,17.91,,
119,12/13/19 01:59:19 PM,17.91,,
120,12/13/19 01:59:20 PM,17.91,,
121,12/13/19 01:59:21 PM,17.91,,
122,12/13/19 01:59:22 PM,17.91,,
123,12/13/19 01:59:23 PM,17.91,,
124,12/13/19 01:59:24 PM,17.91,,
125,12/13/19 01:59:25 PM,18.25,,
126,12/13/19 01:59:26 PM,18.25,,
127,12/13/19 01:59:27 PM,18.25,,
128,12/13/19 01:59:28 PM,18.25,,
129,12/13/19 01:59:29 PM,18.25,,
130,12/13/19 01:59:30 PM,18.25,,
131,12/13/19 01:59:31 PM,18.25,,
132,12/13/19 01:59:32 PM,18.25,,
133,12/13/19 01:59:33 PM,18.25,,
134,12/13/19 01:59:34 PM,18.25,,
135,12/13/19 01:59:35 PM,18.25,,
136,12/13/19 01:59:36 PM,18.25,,
137,12/13/19 01:59:37 PM,18.25,,
138,12/13/19 01:59:38 PM,18.25,,
139,12/13/19 01:59:39 PM,18.25,,
140,12/13/19 01:59:40 PM,17.91,,
141,12/13/19 01:59:41 PM,18.25,,
142,12/13/19 01:59:42 PM,18.25,,
143,12/13/19 01:59:43 PM,17.91,,
144,12/13/19 01:59:44 PM,17.57,,
145,12/13/19 01:59:45 PM,18.25,,
146,12/13/19 01:59:46 PM,18.25,,
147,12/13/19 01:59:47 PM,17.91,,
148,12/13/19 01:59:48 PM,18.25,,
149,12/13/19 01:59:49 PM,18.25,,
150,12/13/19 01:59:50 PM,18.25,,
151,12/13/19 01:59:51 PM,18.25,,
152,12/13/19 01:59:52 PM,18.25,,
153,12/13/19 01:59:53 PM,18.58,,
154,12/13/19 01:59:54 PM,18.58,,
155,12/13/19 01:59:55 PM,18.25,,
156,12/13/19 01:59:56 PM,18.25,,
157,12/13/19 01:59:57 PM,18.25,,
158,12/13/19 01:59:58 PM,18.58,,
159,12/13/19 01:59:59 PM,18.25,,
160,12/13/19 02:00:00 PM,18.58,,
161,12/13/19 02:00:01 PM,18.58,,
162,12/13/19 02:00:02 PM,18.58,,
163,12/13/19 02:00:03 PM,18.58,,
164,12/13/19 02:00:04 PM,18.58,,
165,12/13/19 02:00:05 PM,18.58,,
166,12/13/19 02:00:06 PM,16.90,,
167,12/13/19 02:00:07 PM,15.88,,
168,12/13/19 02:00:08 PM,16.22,,
169,12/13/19 02:00:09 PM,16.22,,
170,12/13/19 02:00:10 PM,16.22,,
171,12/13/19 02:00:11 PM,16.22,,
172,12/13/19 02:00:12 PM,16.22,,
173,12/13/19 02:00:13 PM,16.22,,
174,12/13/19 02:00:14 PM,16.22,,
175,12/13/19 02:00:15 PM,16.22,,
176,12/13/19 02:00:16 PM,16.56,,
177,12/13/19 02:00:17 PM,16.56,,
178,12/13/19 02:00:18 PM,16.56,,
179,12/13/19 02:00:19 PM,16.56,,
180,12/13/19 02:00:20 PM,16.56,,
181,12/13/19 02:00:21 PM,16.22,,
182,12/13/19 02:00:22 PM,16.22,,
183,12/13/19 02:00:23 PM,15.88,,
184,12/13/19 02:00:24 PM,15.88,,
185,12/13/19 02:00:25 PM,15.54,,
186,12/13/19 02:00:26 PM,15.88,,
187,12/13/19 02:00:27 PM,15.88,,
188,12/13/19 02:00:28 PM,15.88,,
189,12/13/19 02:00:29 PM,15.54,,
190,12/13/19 02:00:30 PM,15.88,,
191,12/13/19 02:00:31 PM,15.88,,
192,12/13/19 02:00:32 PM,15.88,,
193,12/13/19 02:00:33 PM,16.22,,
194,12/13/19 02:00:34 PM,16.22,,
195,12/13/19 02:00:35 PM,16.22,,
196,12/13/19 02:00:36 PM,16.22,,
197,12/13/19 02:00:37 PM,16.56,,
198,12/13/19 02:00:38 PM,16.22,,
199,12/13/19 02:00:39 PM,16.56,,
200,12/13/19 02:00:40 PM,16.56,,
201,12/13/19 02:00:41 PM,16.56,,
202,12/13/19 02:00:42 PM,16.56,,
203,12/13/19 02:00:43 PM,16.56,,
204,12/13/19 02:00:44 PM,16.56,,
205,12/13/19 02:00:45 PM,16.22,,
206,12/13/19 02:00:46 PM,16.90,,
207,12/13/19 02:00:47 PM,16.90,,
208,12/13/19 02:00:48 PM,16.56,,
209,12/13/19 02:00:49 PM,16.90,,
210,12/13/19 02:00:50 PM,16.90,,
211,12/13/19 02:00:51 PM,16.90,,
212,12/13/19 02:00:52 PM,16.90,,
213,12/13/19 02:00:53 PM,16.90,,
214,12/13/19 02:00:54 PM,16.90,,
215,12/13/19 02:00:55 PM,16.90,,
216,12/13/19 02:00:56 PM,16.90,,
217,12/13/19 02:00:57 PM,17.23,,
218,12/13/19 02:00:58 PM,17.23,,
219,12/13/19 02:00:59 PM,17.23,,
220,12/13/19 02:01:00 PM,17.23,,
221,12/13/19 02:01:01 PM,17.23,,
222,12/13/19 02:01:02 PM,17.23,,
223,12/13/19 02:01:03 PM,17.23,,
224,12/13/19 02:01:04 PM,17.23,,
225,12/13/19 02:01:05 PM,17.23,,
226,12/13/19 02:01:06 PM,17.23,,
227,12/13/19 02:01:07 PM,17.23,,
