"Plot Title: 30s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Started (LGR S/N: 2247374)","End Of File (LGR S/N: 2247374)"
1,12/13/19 02:04:00 PM,-2.48,Logged,
2,12/13/19 02:04:01 PM,-6.63,,
3,12/13/19 02:04:02 PM,-14.68,,
4,12/13/19 02:04:03 PM,-7.68,,
5,12/13/19 02:04:04 PM,2.98,,
6,12/13/19 02:04:05 PM,8.08,,
7,12/13/19 02:04:06 PM,16.56,,
8,12/13/19 02:04:07 PM,15.20,,
9,12/13/19 02:04:08 PM,17.23,,
10,12/13/19 02:04:09 PM,19.26,,
11,12/13/19 02:04:10 PM,18.58,,
12,12/13/19 02:04:11 PM,15.54,,
13,12/13/19 02:04:12 PM,19.26,,
14,12/13/19 02:04:13 PM,18.25,,
15,12/13/19 02:04:14 PM,16.90,,
16,12/13/19 02:04:15 PM,14.53,,
17,12/13/19 02:04:16 PM,17.23,,
18,12/13/19 02:04:17 PM,16.22,,
19,12/13/19 02:04:18 PM,15.54,,
20,12/13/19 02:04:19 PM,13.17,,
21,12/13/19 02:04:20 PM,12.15,,
22,12/13/19 02:04:21 PM,11.81,,
23,12/13/19 02:04:22 PM,11.81,,
24,12/13/19 02:04:23 PM,12.49,,
25,12/13/19 02:04:24 PM,12.83,,
26,12/13/19 02:04:25 PM,8.42,,
27,12/13/19 02:04:26 PM,10.46,,
28,12/13/19 02:04:27 PM,14.86,,
29,12/13/19 02:04:28 PM,21.28,,
30,12/13/19 02:04:29 PM,22.63,,
31,12/13/19 02:04:30 PM,6.38,,
32,12/13/19 02:04:31 PM,12.15,,
33,12/13/19 02:04:32 PM,14.53,,
34,12/13/19 02:04:33 PM,8.08,,
35,12/13/19 02:04:34 PM,-58.39,,
36,12/13/19 02:04:35 PM,-29.27,,
37,12/13/19 02:04:36 PM,-7.68,,
38,12/13/19 02:04:37 PM,1.62,,
39,12/13/19 02:04:38 PM,5.36,,
40,12/13/19 02:04:39 PM,-12.57,,
41,12/13/19 02:04:40 PM,6.38,,
42,12/13/19 02:04:41 PM,18.25,,
43,12/13/19 02:04:42 PM,28.67,,
44,12/13/19 02:04:43 PM,25.32,,
45,12/13/19 02:04:44 PM,6.38,,
46,12/13/19 02:04:45 PM,16.22,,
47,12/13/19 02:04:46 PM,15.54,,
48,12/13/19 02:04:47 PM,18.58,,
49,12/13/19 02:04:48 PM,14.86,,
50,12/13/19 02:04:49 PM,15.88,,
51,12/13/19 02:04:50 PM,15.88,,
52,12/13/19 02:04:51 PM,16.22,,
