"Plot Title: 35l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1253387, SEN S/N: 1253387)","Started (LGR S/N: 1253387)","End Of File (LGR S/N: 1253387)"
1,12/13/19 11:19:40 AM,11.47,Logged,
2,12/13/19 11:19:41 AM,11.47,,
3,12/13/19 11:19:42 AM,11.47,,
4,12/13/19 11:19:43 AM,11.47,,
5,12/13/19 11:19:44 AM,11.47,,
6,12/13/19 11:19:45 AM,11.47,,
7,12/13/19 11:19:46 AM,11.47,,
8,12/13/19 11:19:47 AM,11.81,,
9,12/13/19 11:19:48 AM,11.81,,
10,12/13/19 11:19:49 AM,11.47,,
11,12/13/19 11:19:50 AM,11.47,,
12,12/13/19 11:19:51 AM,11.47,,
13,12/13/19 11:19:52 AM,11.81,,
14,12/13/19 11:19:53 AM,11.81,,
15,12/13/19 11:19:54 AM,11.47,,
16,12/13/19 11:19:55 AM,11.81,,
17,12/13/19 11:19:56 AM,11.81,,
18,12/13/19 11:19:57 AM,11.81,,
19,12/13/19 11:19:58 AM,11.47,,
20,12/13/19 11:19:59 AM,11.81,,
21,12/13/19 11:20:00 AM,11.81,,
22,12/13/19 11:20:01 AM,11.81,,
23,12/13/19 11:20:02 AM,11.81,,
24,12/13/19 11:20:03 AM,11.81,,
25,12/13/19 11:20:04 AM,11.81,,
26,12/13/19 11:20:05 AM,11.81,,
27,12/13/19 11:20:06 AM,11.81,,
28,12/13/19 11:20:07 AM,11.81,,
29,12/13/19 11:20:08 AM,11.81,,
30,12/13/19 11:20:09 AM,11.81,,
31,12/13/19 11:20:10 AM,11.81,,
32,12/13/19 11:20:11 AM,11.81,,
33,12/13/19 11:20:12 AM,11.81,,
34,12/13/19 11:20:13 AM,11.81,,
35,12/13/19 11:20:14 AM,11.81,,
36,12/13/19 11:20:15 AM,11.81,,
37,12/13/19 11:20:16 AM,11.81,,
38,12/13/19 11:20:17 AM,11.81,,
39,12/13/19 11:20:18 AM,11.81,,
40,12/13/19 11:20:19 AM,11.81,,
41,12/13/19 11:20:20 AM,11.81,,
42,12/13/19 11:20:21 AM,11.81,,
43,12/13/19 11:20:22 AM,11.81,,
44,12/13/19 11:20:23 AM,12.15,,
45,12/13/19 11:20:24 AM,11.81,,
46,12/13/19 11:20:25 AM,11.81,,
47,12/13/19 11:20:26 AM,12.15,,
48,12/13/19 11:20:27 AM,12.15,,
49,12/13/19 11:20:28 AM,12.15,,
50,12/13/19 11:20:29 AM,11.81,,
51,12/13/19 11:20:30 AM,11.81,,
52,12/13/19 11:20:31 AM,12.15,,
53,12/13/19 11:20:32 AM,12.15,,
54,12/13/19 11:20:33 AM,11.81,,
55,12/13/19 11:20:34 AM,11.81,,
56,12/13/19 11:20:35 AM,11.81,,
57,12/13/19 11:20:36 AM,11.81,,
58,12/13/19 11:20:37 AM,11.47,,
59,12/13/19 11:20:38 AM,12.15,,
60,12/13/19 11:20:39 AM,11.81,,
61,12/13/19 11:20:40 AM,11.81,,
62,12/13/19 11:20:41 AM,11.81,,
63,12/13/19 11:20:42 AM,11.81,,
64,12/13/19 11:20:43 AM,11.81,,
65,12/13/19 11:20:44 AM,12.15,,
66,12/13/19 11:20:45 AM,11.81,,
67,12/13/19 11:20:46 AM,11.81,,
68,12/13/19 11:20:47 AM,12.15,,
69,12/13/19 11:20:48 AM,12.15,,
70,12/13/19 11:20:49 AM,12.15,,
71,12/13/19 11:20:50 AM,12.15,,
72,12/13/19 11:20:51 AM,11.81,,
73,12/13/19 11:20:52 AM,12.15,,
74,12/13/19 11:20:53 AM,12.15,,
75,12/13/19 11:20:54 AM,11.81,,
76,12/13/19 11:20:55 AM,11.81,,
77,12/13/19 11:20:56 AM,11.81,,
78,12/13/19 11:20:57 AM,11.81,,
79,12/13/19 11:20:58 AM,11.81,,
80,12/13/19 11:20:59 AM,11.81,,
81,12/13/19 11:21:00 AM,11.81,,
82,12/13/19 11:21:01 AM,11.81,,
83,12/13/19 11:21:02 AM,11.81,,
84,12/13/19 11:21:03 AM,12.15,,
85,12/13/19 11:21:04 AM,11.81,,
86,12/13/19 11:21:05 AM,11.81,,
87,12/13/19 11:21:06 AM,11.81,,
88,12/13/19 11:21:07 AM,12.15,,
89,12/13/19 11:21:08 AM,11.81,,
90,12/13/19 11:21:09 AM,11.81,,
91,12/13/19 11:21:10 AM,11.81,,
92,12/13/19 11:21:11 AM,11.81,,
93,12/13/19 11:21:12 AM,11.81,,
94,12/13/19 11:21:13 AM,11.81,,
95,12/13/19 11:21:14 AM,12.15,,
96,12/13/19 11:21:15 AM,11.81,,
97,12/13/19 11:21:16 AM,11.81,,
98,12/13/19 11:21:17 AM,11.81,,
99,12/13/19 11:21:18 AM,11.81,,
100,12/13/19 11:21:19 AM,11.81,,
101,12/13/19 11:21:20 AM,11.81,,
102,12/13/19 11:21:21 AM,11.81,,
103,12/13/19 11:21:22 AM,11.81,,
104,12/13/19 11:21:23 AM,11.81,,
105,12/13/19 11:21:24 AM,11.81,,
106,12/13/19 11:21:25 AM,11.81,,
107,12/13/19 11:21:26 AM,11.81,,
108,12/13/19 11:21:27 AM,11.81,,
109,12/13/19 11:21:28 AM,11.81,,
110,12/13/19 11:21:29 AM,11.81,,
111,12/13/19 11:21:30 AM,11.81,,
112,12/13/19 11:21:31 AM,11.81,,
113,12/13/19 11:21:32 AM,11.81,,
114,12/13/19 11:21:33 AM,11.81,,
115,12/13/19 11:21:34 AM,11.81,,
116,12/13/19 11:21:35 AM,11.81,,
117,12/13/19 11:21:36 AM,11.81,,
118,12/13/19 11:21:37 AM,11.81,,
119,12/13/19 11:21:38 AM,11.81,,
120,12/13/19 11:21:39 AM,11.81,,
121,12/13/19 11:21:40 AM,11.81,,
122,12/13/19 11:21:41 AM,11.81,,
123,12/13/19 11:21:42 AM,11.81,,
