"Plot Title: 4s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283026, SEN S/N: 1283026)","Started (LGR S/N: 1283026)","End Of File (LGR S/N: 1283026)"
1,12/13/19 10:47:04 AM,12.15,Logged,
2,12/13/19 10:47:05 AM,12.15,,
3,12/13/19 10:47:06 AM,11.81,,
4,12/13/19 10:47:07 AM,11.81,,
5,12/13/19 10:47:08 AM,11.81,,
6,12/13/19 10:47:09 AM,11.81,,
7,12/13/19 10:47:10 AM,11.81,,
8,12/13/19 10:47:11 AM,11.47,,
9,12/13/19 10:47:12 AM,11.47,,
10,12/13/19 10:47:13 AM,11.47,,
11,12/13/19 10:47:14 AM,11.47,,
12,12/13/19 10:47:15 AM,11.47,,
13,12/13/19 10:47:16 AM,11.47,,
14,12/13/19 10:47:17 AM,11.14,,
15,12/13/19 10:47:18 AM,11.14,,
16,12/13/19 10:47:19 AM,11.47,,
17,12/13/19 10:47:20 AM,11.14,,
18,12/13/19 10:47:21 AM,11.14,,
19,12/13/19 10:47:22 AM,11.14,,
20,12/13/19 10:47:23 AM,11.47,,
21,12/13/19 10:47:24 AM,11.47,,
22,12/13/19 10:47:25 AM,11.47,,
23,12/13/19 10:47:26 AM,11.14,,
24,12/13/19 10:47:27 AM,11.47,,
25,12/13/19 10:47:28 AM,10.80,,
26,12/13/19 10:47:29 AM,10.80,,
27,12/13/19 10:47:30 AM,10.80,,
28,12/13/19 10:47:31 AM,10.80,,
29,12/13/19 10:47:32 AM,10.80,,
30,12/13/19 10:47:33 AM,10.80,,
31,12/13/19 10:47:34 AM,10.80,,
32,12/13/19 10:47:35 AM,10.80,,
33,12/13/19 10:47:36 AM,11.14,,
34,12/13/19 10:47:37 AM,10.46,,
35,12/13/19 10:47:38 AM,10.46,,
36,12/13/19 10:47:39 AM,10.80,,
37,12/13/19 10:47:40 AM,10.80,,
38,12/13/19 10:47:41 AM,10.80,,
39,12/13/19 10:47:42 AM,10.80,,
40,12/13/19 10:47:43 AM,10.80,,
41,12/13/19 10:47:44 AM,10.80,,
42,12/13/19 10:47:45 AM,10.80,,
43,12/13/19 10:47:46 AM,10.80,,
44,12/13/19 10:47:47 AM,10.80,,
45,12/13/19 10:47:48 AM,10.46,,
46,12/13/19 10:47:49 AM,10.46,,
47,12/13/19 10:47:50 AM,10.46,,
48,12/13/19 10:47:51 AM,10.12,,
49,12/13/19 10:47:52 AM,10.80,,
50,12/13/19 10:47:53 AM,10.80,,
51,12/13/19 10:47:54 AM,10.46,,
52,12/13/19 10:47:55 AM,10.46,,
53,12/13/19 10:47:56 AM,10.46,,
54,12/13/19 10:47:57 AM,10.80,,
55,12/13/19 10:47:58 AM,10.80,,
56,12/13/19 10:47:59 AM,10.80,,
57,12/13/19 10:48:00 AM,10.80,,
58,12/13/19 10:48:01 AM,10.80,,
59,12/13/19 10:48:02 AM,10.46,,
60,12/13/19 10:48:03 AM,10.80,,
61,12/13/19 10:48:04 AM,10.46,,
62,12/13/19 10:48:05 AM,10.46,,
63,12/13/19 10:48:06 AM,10.46,,
64,12/13/19 10:48:07 AM,10.80,,
65,12/13/19 10:48:08 AM,10.46,,
66,12/13/19 10:48:09 AM,10.46,,
67,12/13/19 10:48:10 AM,10.46,,
68,12/13/19 10:48:11 AM,10.46,,
69,12/13/19 10:48:12 AM,10.46,,
70,12/13/19 10:48:13 AM,10.46,,
71,12/13/19 10:48:14 AM,10.80,,
72,12/13/19 10:48:15 AM,10.80,,
73,12/13/19 10:48:16 AM,10.46,,
74,12/13/19 10:48:17 AM,10.80,,
75,12/13/19 10:48:18 AM,10.80,,
76,12/13/19 10:48:19 AM,10.80,,
77,12/13/19 10:48:20 AM,11.14,,
78,12/13/19 10:48:21 AM,10.80,,
79,12/13/19 10:48:22 AM,10.80,,
80,12/13/19 10:48:23 AM,10.80,,
81,12/13/19 10:48:24 AM,10.80,,
82,12/13/19 10:48:25 AM,10.46,,
83,12/13/19 10:48:26 AM,10.80,,
84,12/13/19 10:48:27 AM,10.80,,
85,12/13/19 10:48:28 AM,10.80,,
86,12/13/19 10:48:29 AM,10.80,,
87,12/13/19 10:48:30 AM,10.80,,
88,12/13/19 10:48:31 AM,10.80,,
89,12/13/19 10:48:32 AM,10.80,,
90,12/13/19 10:48:33 AM,10.80,,
91,12/13/19 10:48:34 AM,10.80,,
92,12/13/19 10:48:35 AM,10.80,,
93,12/13/19 10:48:36 AM,10.80,,
94,12/13/19 10:48:37 AM,10.80,,
95,12/13/19 10:48:38 AM,11.14,,
