"Plot Title: 17s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282989, SEN S/N: 1282989)","Started (LGR S/N: 1282989)","Button Down (LGR S/N: 1282989)","Button Up (LGR S/N: 1282989)","End Of File (LGR S/N: 1282989)"
1,12/13/19 11:33:54 AM,17.57,Logged,,,
2,12/13/19 11:33:55 AM,17.57,,Logged,,
3,12/13/19 11:33:56 AM,17.23,,,,
4,12/13/19 11:33:57 AM,17.23,,,,
5,12/13/19 11:33:58 AM,17.57,,,,
6,12/13/19 11:33:59 AM,17.23,,,,
7,12/13/19 11:34:00 AM,17.23,,,,
8,12/13/19 11:34:01 AM,17.23,,,,
9,12/13/19 11:34:02 AM,17.23,,,,
10,12/13/19 11:34:03 AM,17.23,,,,
11,12/13/19 11:34:04 AM,16.90,,,,
12,12/13/19 11:34:05 AM,16.90,,,Logged,
13,12/13/19 11:34:06 AM,17.23,,Logged,,
14,12/13/19 11:34:07 AM,16.90,,,,
15,12/13/19 11:34:08 AM,16.90,,,,
16,12/13/19 11:34:09 AM,16.90,,,Logged,
17,12/13/19 11:34:10 AM,16.90,,,,
18,12/13/19 11:34:11 AM,16.56,,,,
19,12/13/19 11:34:12 AM,16.56,,,,
20,12/13/19 11:34:13 AM,16.90,,,,
21,12/13/19 11:34:14 AM,16.56,,,,
22,12/13/19 11:34:15 AM,16.56,,,,
23,12/13/19 11:34:16 AM,16.56,,,,
24,12/13/19 11:34:17 AM,16.56,,,,
25,12/13/19 11:34:18 AM,16.22,,,,
26,12/13/19 11:34:19 AM,16.22,,,,
27,12/13/19 11:34:20 AM,16.22,,,,
28,12/13/19 11:34:21 AM,15.88,,,,
29,12/13/19 11:34:22 AM,15.88,,,,
30,12/13/19 11:34:23 AM,15.88,,,,
31,12/13/19 11:34:24 AM,16.22,,,,
32,12/13/19 11:34:25 AM,16.22,,,,
33,12/13/19 11:34:26 AM,16.22,,,,
34,12/13/19 11:34:27 AM,15.88,,,,
35,12/13/19 11:34:28 AM,16.22,,,,
36,12/13/19 11:34:29 AM,16.22,,,,
37,12/13/19 11:34:30 AM,16.22,,,,
38,12/13/19 11:34:31 AM,16.22,,,,
39,12/13/19 11:34:32 AM,16.56,,,,
40,12/13/19 11:34:33 AM,16.56,,,,
41,12/13/19 11:34:34 AM,16.56,,,,
42,12/13/19 11:34:35 AM,16.56,,,,
43,12/13/19 11:34:36 AM,16.56,,,,
44,12/13/19 11:34:37 AM,16.56,,,,
45,12/13/19 11:34:38 AM,16.56,,,,
46,12/13/19 11:34:39 AM,16.90,,Logged,,
47,12/13/19 11:34:40 AM,16.90,,,,
48,12/13/19 11:34:41 AM,16.90,,,,
49,12/13/19 11:34:42 AM,16.90,,,,
50,12/13/19 11:34:43 AM,16.90,,,Logged,
51,12/13/19 11:34:44 AM,16.90,,,,
52,12/13/19 11:34:45 AM,16.90,,Logged,,
53,12/13/19 11:34:46 AM,16.90,,,,
54,12/13/19 11:34:47 AM,17.23,,,,
55,12/13/19 11:34:48 AM,17.23,,,,
56,12/13/19 11:34:49 AM,17.23,,,Logged,
57,12/13/19 11:34:50 AM,17.23,,,,
58,12/13/19 11:34:51 AM,16.90,,,,
59,12/13/19 11:34:52 AM,16.90,,,,
60,12/13/19 11:34:53 AM,16.90,,,,
61,12/13/19 11:34:54 AM,16.90,,,,
62,12/13/19 11:34:55 AM,16.90,,,,
63,12/13/19 11:34:56 AM,16.90,,,,
64,12/13/19 11:34:57 AM,16.90,,,,
65,12/13/19 11:34:58 AM,16.90,,,,
66,12/13/19 11:34:59 AM,16.90,,,,
67,12/13/19 11:35:00 AM,16.90,,,,
68,12/13/19 11:35:01 AM,16.90,,,,
69,12/13/19 11:35:02 AM,16.90,,,,
70,12/13/19 11:35:03 AM,16.90,,,,
71,12/13/19 11:35:04 AM,16.90,,,,
72,12/13/19 11:35:05 AM,16.90,,,,
73,12/13/19 11:35:06 AM,16.90,,,,
74,12/13/19 11:35:07 AM,16.90,,,,
75,12/13/19 11:35:08 AM,16.90,,,,
76,12/13/19 11:35:09 AM,16.90,,,,
77,12/13/19 11:35:10 AM,16.56,,,,
78,12/13/19 11:35:11 AM,16.90,,,,
79,12/13/19 11:35:12 AM,16.56,,,,
80,12/13/19 11:35:13 AM,16.56,,,,
81,12/13/19 11:35:14 AM,16.56,,,,
82,12/13/19 11:35:15 AM,16.56,,,,
83,12/13/19 11:35:16 AM,16.56,,,,
84,12/13/19 11:35:17 AM,16.90,,,,
85,12/13/19 11:35:18 AM,16.90,,,,
86,12/13/19 11:35:19 AM,16.56,,,,
87,12/13/19 11:35:20 AM,16.56,,,,
88,12/13/19 11:35:21 AM,16.56,,,,
89,12/13/19 11:35:22 AM,16.90,,,,
90,12/13/19 11:35:23 AM,16.90,,,,
91,12/13/19 11:35:24 AM,16.90,,,,
92,12/13/19 11:35:25 AM,16.56,,Logged,,
93,12/13/19 11:35:26 AM,16.56,,,Logged,
94,12/13/19 11:35:27 AM,16.56,,,,
95,12/13/19 11:35:28 AM,16.56,,,,
96,12/13/19 11:35:29 AM,16.56,,,,
97,12/13/19 11:35:30 AM,16.56,,,,
98,12/13/19 11:35:31 AM,16.56,,,,
99,12/13/19 11:35:32 AM,16.22,,,,
100,12/13/19 11:35:33 AM,16.22,,,,
101,12/13/19 11:35:34 AM,16.22,,,,
102,12/13/19 11:35:35 AM,16.22,,,,
103,12/13/19 11:35:36 AM,16.22,,,,
104,12/13/19 11:35:37 AM,16.22,,,,
105,12/13/19 11:35:38 AM,16.22,,,,
106,12/13/19 11:35:39 AM,16.22,,,,
107,12/13/19 11:35:40 AM,15.88,,,,
108,12/13/19 11:35:41 AM,15.88,,,,
109,12/13/19 11:35:42 AM,15.88,,,,
110,12/13/19 11:35:43 AM,15.88,,,,
111,12/13/19 11:35:44 AM,15.88,,,,
112,12/13/19 11:35:45 AM,15.88,,,,
113,12/13/19 11:35:46 AM,15.88,,,,
114,12/13/19 11:35:47 AM,15.88,,,,
115,12/13/19 11:35:48 AM,15.88,,,,
116,12/13/19 11:35:49 AM,16.22,,,,
117,12/13/19 11:35:50 AM,15.88,,,,
118,12/13/19 11:35:51 AM,15.88,,,,
119,12/13/19 11:35:52 AM,15.88,,,,
120,12/13/19 11:35:53 AM,15.54,,,,
121,12/13/19 11:35:54 AM,15.54,,,,
122,12/13/19 11:35:55 AM,15.88,,,,
123,12/13/19 11:35:56 AM,15.88,,,,
124,12/13/19 11:35:57 AM,15.88,,,,
125,12/13/19 11:35:58 AM,15.54,,,,
126,12/13/19 11:35:59 AM,15.54,,,,
127,12/13/19 11:36:00 AM,15.54,,,,
128,12/13/19 11:36:01 AM,15.54,,,,
129,12/13/19 11:36:02 AM,15.54,,,,
130,12/13/19 11:36:03 AM,15.20,,,,
131,12/13/19 11:36:04 AM,15.20,,,,
132,12/13/19 11:36:05 AM,15.20,,,,
133,12/13/19 11:36:06 AM,15.54,,,,
134,12/13/19 11:36:07 AM,15.20,,,,
135,12/13/19 11:36:08 AM,15.20,,,,
136,12/13/19 11:36:09 AM,15.20,,,,
137,12/13/19 11:36:10 AM,14.86,,,,
138,12/13/19 11:36:11 AM,15.20,,,,
139,12/13/19 11:36:12 AM,15.20,,,,
140,12/13/19 11:36:13 AM,15.20,,,,
141,12/13/19 11:36:14 AM,15.20,,,,
142,12/13/19 11:36:15 AM,15.20,,,,
143,12/13/19 11:36:16 AM,15.20,,,,
144,12/13/19 11:36:17 AM,15.20,,,,
145,12/13/19 11:36:18 AM,15.54,,,,
146,12/13/19 11:36:19 AM,15.20,,,,
147,12/13/19 11:36:20 AM,15.54,,,,
148,12/13/19 11:36:21 AM,18.25,,,,
149,12/13/19 11:36:22 AM,15.20,,,,
150,12/13/19 11:36:23 AM,15.20,,,,
151,12/13/19 11:36:24 AM,15.20,,,,
152,12/13/19 11:36:25 AM,15.20,,,,
153,12/13/19 11:36:26 AM,15.20,,,,
154,12/13/19 11:36:27 AM,15.20,,,,
155,12/13/19 11:36:28 AM,15.20,,,,
156,12/13/19 11:36:29 AM,14.53,,,,
157,12/13/19 11:36:30 AM,14.86,,,,
158,12/13/19 11:36:31 AM,14.86,,,,
159,12/13/19 11:36:32 AM,14.86,,,,
160,12/13/19 11:36:33 AM,14.86,,,,
161,12/13/19 11:36:34 AM,15.20,,,,
162,12/13/19 11:36:35 AM,15.20,,,,
163,12/13/19 11:36:36 AM,15.20,,,,
164,12/13/19 11:36:37 AM,15.20,,,,
165,12/13/19 11:36:38 AM,15.54,,,,
166,12/13/19 11:36:39 AM,15.88,,,,
167,12/13/19 11:36:40 AM,16.22,,,,
168,12/13/19 11:36:41 AM,16.56,,,,
169,12/13/19 11:36:42 AM,16.56,,,,
170,12/13/19 11:36:43 AM,16.90,,,,
171,12/13/19 11:36:44 AM,17.23,,,,
172,12/13/19 11:36:45 AM,17.23,,,,
173,12/13/19 11:36:46 AM,17.23,,,,
174,12/13/19 11:36:47 AM,17.23,,,,
175,12/13/19 11:36:48 AM,17.23,,,,
176,12/13/19 11:36:49 AM,17.23,,,,
177,12/13/19 11:36:50 AM,17.23,,,,
178,12/13/19 11:36:51 AM,17.23,,,,
179,12/13/19 11:36:52 AM,17.23,,,,
180,12/13/19 11:36:53 AM,17.23,,,,
181,12/13/19 11:36:54 AM,17.23,,,,
182,12/13/19 11:36:55 AM,17.23,,,,
