"Plot Title: 18l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282990, SEN S/N: 1282990)","Started (LGR S/N: 1282990)","End Of File (LGR S/N: 1282990)"
1,12/13/19 12:20:57 PM,13.85,Logged,
2,12/13/19 12:20:58 PM,14.19,,
3,12/13/19 12:20:59 PM,13.85,,
4,12/13/19 12:21:00 PM,13.85,,
5,12/13/19 12:21:01 PM,14.19,,
6,12/13/19 12:21:02 PM,14.19,,
7,12/13/19 12:21:03 PM,13.85,,
8,12/13/19 12:21:04 PM,14.19,,
9,12/13/19 12:21:05 PM,14.19,,
10,12/13/19 12:21:06 PM,14.19,,
11,12/13/19 12:21:07 PM,14.19,,
12,12/13/19 12:21:08 PM,14.19,,
13,12/13/19 12:21:09 PM,13.85,,
14,12/13/19 12:21:10 PM,14.19,,
15,12/13/19 12:21:11 PM,14.19,,
16,12/13/19 12:21:12 PM,14.19,,
17,12/13/19 12:21:13 PM,14.19,,
18,12/13/19 12:21:14 PM,14.19,,
19,12/13/19 12:21:15 PM,14.19,,
20,12/13/19 12:21:16 PM,14.19,,
21,12/13/19 12:21:17 PM,14.19,,
22,12/13/19 12:21:18 PM,15.54,,
23,12/13/19 12:21:19 PM,14.19,,
24,12/13/19 12:21:20 PM,14.19,,
25,12/13/19 12:21:21 PM,14.86,,
26,12/13/19 12:21:22 PM,14.53,,
27,12/13/19 12:21:23 PM,14.19,,
28,12/13/19 12:21:24 PM,14.53,,
29,12/13/19 12:21:25 PM,14.53,,
30,12/13/19 12:21:26 PM,14.53,,
31,12/13/19 12:21:27 PM,14.53,,
32,12/13/19 12:21:28 PM,14.53,,
33,12/13/19 12:21:29 PM,14.19,,
34,12/13/19 12:21:30 PM,14.86,,
35,12/13/19 12:21:31 PM,14.53,,
36,12/13/19 12:21:32 PM,14.53,,
37,12/13/19 12:21:33 PM,14.19,,
38,12/13/19 12:21:34 PM,14.53,,
39,12/13/19 12:21:35 PM,14.19,,
40,12/13/19 12:21:36 PM,14.86,,
41,12/13/19 12:21:37 PM,14.53,,
42,12/13/19 12:21:38 PM,14.53,,
43,12/13/19 12:21:39 PM,14.19,,
44,12/13/19 12:21:40 PM,14.53,,
45,12/13/19 12:21:41 PM,14.53,,
46,12/13/19 12:21:42 PM,14.53,,
47,12/13/19 12:21:43 PM,14.53,,
48,12/13/19 12:21:44 PM,14.53,,
49,12/13/19 12:21:45 PM,14.53,,
50,12/13/19 12:21:46 PM,14.53,,
51,12/13/19 12:21:47 PM,14.19,,
52,12/13/19 12:21:48 PM,14.53,,
53,12/13/19 12:21:49 PM,14.53,,
54,12/13/19 12:21:50 PM,14.53,,
55,12/13/19 12:21:51 PM,14.53,,
56,12/13/19 12:21:52 PM,14.53,,
57,12/13/19 12:21:53 PM,14.19,,
58,12/13/19 12:21:54 PM,14.53,,
59,12/13/19 12:21:55 PM,14.53,,
60,12/13/19 12:21:56 PM,14.53,,
61,12/13/19 12:21:57 PM,14.19,,
62,12/13/19 12:21:58 PM,14.53,,
63,12/13/19 12:21:59 PM,14.53,,
64,12/13/19 12:22:00 PM,14.19,,
65,12/13/19 12:22:01 PM,14.19,,
66,12/13/19 12:22:02 PM,14.19,,
67,12/13/19 12:22:03 PM,14.53,,
68,12/13/19 12:22:04 PM,14.19,,
69,12/13/19 12:22:05 PM,14.19,,
70,12/13/19 12:22:06 PM,14.19,,
71,12/13/19 12:22:07 PM,14.19,,
