"Plot Title: 4l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283027, SEN S/N: 1283027)","Started (LGR S/N: 1283027)","End Of File (LGR S/N: 1283027)"
1,12/13/19 10:46:59 AM,13.85,Logged,
2,12/13/19 10:47:00 AM,13.17,,
3,12/13/19 10:47:01 AM,12.83,,
4,12/13/19 10:47:02 AM,13.17,,
5,12/13/19 10:47:03 AM,13.17,,
6,12/13/19 10:47:04 AM,13.17,,
7,12/13/19 10:47:05 AM,13.17,,
8,12/13/19 10:47:06 AM,13.17,,
9,12/13/19 10:47:07 AM,13.17,,
10,12/13/19 10:47:08 AM,13.17,,
11,12/13/19 10:47:09 AM,13.17,,
12,12/13/19 10:47:10 AM,13.51,,
13,12/13/19 10:47:11 AM,13.17,,
14,12/13/19 10:47:12 AM,13.17,,
15,12/13/19 10:47:13 AM,13.17,,
16,12/13/19 10:47:14 AM,12.83,,
17,12/13/19 10:47:15 AM,12.83,,
18,12/13/19 10:47:16 AM,12.83,,
19,12/13/19 10:47:17 AM,13.85,,
20,12/13/19 10:47:18 AM,13.17,,
21,12/13/19 10:47:19 AM,13.17,,
22,12/13/19 10:47:20 AM,13.51,,
23,12/13/19 10:47:21 AM,13.17,,
24,12/13/19 10:47:22 AM,13.17,,
25,12/13/19 10:47:23 AM,13.51,,
26,12/13/19 10:47:24 AM,13.17,,
27,12/13/19 10:47:25 AM,13.17,,
28,12/13/19 10:47:26 AM,13.17,,
29,12/13/19 10:47:27 AM,13.17,,
30,12/13/19 10:47:28 AM,13.85,,
31,12/13/19 10:47:29 AM,13.17,,
32,12/13/19 10:47:30 AM,13.17,,
33,12/13/19 10:47:31 AM,13.51,,
34,12/13/19 10:47:32 AM,13.17,,
35,12/13/19 10:47:33 AM,13.17,,
36,12/13/19 10:47:34 AM,13.17,,
37,12/13/19 10:47:35 AM,13.51,,
38,12/13/19 10:47:36 AM,12.83,,
39,12/13/19 10:47:37 AM,13.17,,
40,12/13/19 10:47:38 AM,12.83,,
41,12/13/19 10:47:39 AM,12.49,,
42,12/13/19 10:47:40 AM,12.83,,
43,12/13/19 10:47:41 AM,12.83,,
44,12/13/19 10:47:42 AM,12.83,,
45,12/13/19 10:47:43 AM,12.49,,
46,12/13/19 10:47:44 AM,12.49,,
47,12/13/19 10:47:45 AM,12.49,,
48,12/13/19 10:47:46 AM,12.49,,
49,12/13/19 10:47:47 AM,12.49,,
50,12/13/19 10:47:48 AM,12.49,,
51,12/13/19 10:47:49 AM,12.15,,
52,12/13/19 10:47:50 AM,12.49,,
53,12/13/19 10:47:51 AM,11.81,,
54,12/13/19 10:47:52 AM,12.49,,
55,12/13/19 10:47:53 AM,11.81,,
56,12/13/19 10:47:54 AM,12.15,,
