"Plot Title: 16l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283016, SEN S/N: 1283016)","Started (LGR S/N: 1283016)","End Of File (LGR S/N: 1283016)"
1,12/13/19 10:18:25 AM,7.06,Logged,
2,12/13/19 10:18:26 AM,7.06,,
3,12/13/19 10:18:27 AM,7.06,,
4,12/13/19 10:18:28 AM,7.06,,
5,12/13/19 10:18:29 AM,7.06,,
6,12/13/19 10:18:30 AM,7.06,,
7,12/13/19 10:18:31 AM,7.06,,
8,12/13/19 10:18:32 AM,7.06,,
9,12/13/19 10:18:33 AM,7.06,,
10,12/13/19 10:18:34 AM,7.06,,
11,12/13/19 10:18:35 AM,7.06,,
12,12/13/19 10:18:36 AM,7.06,,
13,12/13/19 10:18:37 AM,7.06,,
14,12/13/19 10:18:38 AM,7.06,,
15,12/13/19 10:18:39 AM,7.40,,
16,12/13/19 10:18:40 AM,7.06,,
17,12/13/19 10:18:41 AM,7.06,,
18,12/13/19 10:18:42 AM,7.40,,
19,12/13/19 10:18:43 AM,7.40,,
20,12/13/19 10:18:44 AM,7.40,,
21,12/13/19 10:18:45 AM,7.40,,
22,12/13/19 10:18:46 AM,7.40,,
23,12/13/19 10:18:47 AM,7.40,,
24,12/13/19 10:18:48 AM,7.06,,
25,12/13/19 10:18:49 AM,7.40,,
26,12/13/19 10:18:50 AM,7.40,,
27,12/13/19 10:18:51 AM,7.06,,
28,12/13/19 10:18:52 AM,7.06,,
29,12/13/19 10:18:53 AM,7.06,,
30,12/13/19 10:18:54 AM,7.40,,
31,12/13/19 10:18:55 AM,7.40,,
32,12/13/19 10:18:56 AM,7.06,,
33,12/13/19 10:18:57 AM,7.40,,
34,12/13/19 10:18:58 AM,7.06,,
35,12/13/19 10:18:59 AM,7.06,,
36,12/13/19 10:19:00 AM,7.40,,
37,12/13/19 10:19:01 AM,7.40,,
38,12/13/19 10:19:02 AM,7.40,,
39,12/13/19 10:19:03 AM,7.40,,
40,12/13/19 10:19:04 AM,7.40,,
41,12/13/19 10:19:05 AM,7.40,,
42,12/13/19 10:19:06 AM,7.40,,
43,12/13/19 10:19:07 AM,7.06,,
44,12/13/19 10:19:08 AM,7.06,,
45,12/13/19 10:19:09 AM,7.40,,
46,12/13/19 10:19:10 AM,7.40,,
47,12/13/19 10:19:11 AM,7.40,,
48,12/13/19 10:19:12 AM,7.40,,
49,12/13/19 10:19:13 AM,7.40,,
50,12/13/19 10:19:14 AM,7.40,,
51,12/13/19 10:19:15 AM,7.40,,
52,12/13/19 10:19:16 AM,7.40,,
53,12/13/19 10:19:17 AM,7.40,,
54,12/13/19 10:19:18 AM,7.40,,
55,12/13/19 10:19:19 AM,7.40,,
56,12/13/19 10:19:20 AM,7.06,,
57,12/13/19 10:19:21 AM,7.06,,
58,12/13/19 10:19:22 AM,7.06,,
59,12/13/19 10:19:23 AM,7.06,,
60,12/13/19 10:19:24 AM,7.06,,
61,12/13/19 10:19:25 AM,7.06,,
62,12/13/19 10:19:26 AM,7.06,,
63,12/13/19 10:19:27 AM,7.06,,
64,12/13/19 10:19:28 AM,7.06,,
65,12/13/19 10:19:29 AM,7.06,,
66,12/13/19 10:19:30 AM,7.06,,
67,12/13/19 10:19:31 AM,7.40,,
68,12/13/19 10:19:32 AM,7.06,,
69,12/13/19 10:19:33 AM,7.06,,
70,12/13/19 10:19:34 AM,6.72,,
71,12/13/19 10:19:35 AM,6.72,,
72,12/13/19 10:19:36 AM,7.06,,
73,12/13/19 10:19:37 AM,7.06,,
74,12/13/19 10:19:38 AM,6.72,,
