"Plot Title: 23s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282993, SEN S/N: 1282993)","Started (LGR S/N: 1282993)","End Of File (LGR S/N: 1282993)"
1,12/13/19 01:50:38 PM,25.32,Logged,
2,12/13/19 01:50:39 PM,26.33,,
3,12/13/19 01:50:40 PM,31.01,,
4,12/13/19 01:50:41 PM,31.68,,
5,12/13/19 01:50:42 PM,31.34,,
6,12/13/19 01:50:43 PM,31.34,,
7,12/13/19 01:50:44 PM,32.01,,
8,12/13/19 01:50:45 PM,32.01,,
9,12/13/19 01:50:46 PM,32.35,,
10,12/13/19 01:50:47 PM,32.35,,
11,12/13/19 01:50:48 PM,32.68,,
12,12/13/19 01:50:49 PM,32.68,,
13,12/13/19 01:50:50 PM,32.68,,
14,12/13/19 01:50:51 PM,33.01,,
15,12/13/19 01:50:52 PM,33.01,,
16,12/13/19 01:50:53 PM,33.01,,
17,12/13/19 01:50:54 PM,33.01,,
18,12/13/19 01:50:55 PM,33.35,,
19,12/13/19 01:50:56 PM,33.35,,
20,12/13/19 01:50:57 PM,33.35,,
21,12/13/19 01:50:58 PM,33.35,,
22,12/13/19 01:50:59 PM,33.68,,
23,12/13/19 01:51:00 PM,33.35,,
24,12/13/19 01:51:01 PM,34.01,,
25,12/13/19 01:51:02 PM,31.34,,
26,12/13/19 01:51:03 PM,30.01,,
27,12/13/19 01:51:04 PM,28.67,,
28,12/13/19 01:51:05 PM,27.67,,
29,12/13/19 01:51:06 PM,27.33,,
30,12/13/19 01:51:07 PM,26.66,,
31,12/13/19 01:51:08 PM,25.99,,
32,12/13/19 01:51:09 PM,24.65,,
33,12/13/19 01:51:10 PM,24.31,,
34,12/13/19 01:51:11 PM,23.64,,
35,12/13/19 01:51:12 PM,23.30,,
36,12/13/19 01:51:13 PM,23.64,,
37,12/13/19 01:51:14 PM,23.30,,
38,12/13/19 01:51:15 PM,23.64,,
39,12/13/19 01:51:16 PM,24.31,,
40,12/13/19 01:51:17 PM,24.65,,
41,12/13/19 01:51:18 PM,24.98,,
42,12/13/19 01:51:19 PM,25.32,,
43,12/13/19 01:51:20 PM,25.32,,
44,12/13/19 01:51:21 PM,25.65,,
45,12/13/19 01:51:22 PM,25.65,,
46,12/13/19 01:51:23 PM,25.65,,
47,12/13/19 01:51:24 PM,25.65,,
48,12/13/19 01:51:25 PM,25.65,,
49,12/13/19 01:51:26 PM,25.65,,
50,12/13/19 01:51:27 PM,25.65,,
51,12/13/19 01:51:28 PM,25.99,,
52,12/13/19 01:51:29 PM,25.65,,
53,12/13/19 01:51:30 PM,25.65,,
54,12/13/19 01:51:31 PM,25.65,,
55,12/13/19 01:51:32 PM,25.65,,
56,12/13/19 01:51:33 PM,25.65,,
57,12/13/19 01:51:34 PM,25.65,,
58,12/13/19 01:51:35 PM,25.65,,
59,12/13/19 01:51:36 PM,25.65,,
60,12/13/19 01:51:37 PM,25.65,,
61,12/13/19 01:51:38 PM,25.65,,
62,12/13/19 01:51:39 PM,25.65,,
63,12/13/19 01:51:40 PM,25.65,,
64,12/13/19 01:51:41 PM,25.65,,
65,12/13/19 01:51:42 PM,25.65,,
66,12/13/19 01:51:43 PM,25.32,,
67,12/13/19 01:51:44 PM,25.32,,
68,12/13/19 01:51:45 PM,24.98,,
69,12/13/19 01:51:46 PM,24.98,,
70,12/13/19 01:51:47 PM,24.98,,
71,12/13/19 01:51:48 PM,24.98,,
72,12/13/19 01:51:49 PM,24.98,,
73,12/13/19 01:51:50 PM,24.65,,
74,12/13/19 01:51:51 PM,24.31,,
75,12/13/19 01:51:52 PM,23.64,,
76,12/13/19 01:51:53 PM,23.30,,
77,12/13/19 01:51:54 PM,22.63,,
78,12/13/19 01:51:55 PM,22.63,,
79,12/13/19 01:51:56 PM,22.29,,
